Generation Model,Question Index,Question,Type,Source_QID,Original Chunk,Chunks Retrieved,Generated Answer,Reference Answer,Generation Prompt Used,Encoding Used,Enable Thinking,correctness,correctness_reason,completeness_reference,completeness_reference_reason,faithfulness,faithfulness_reason,completeness_question,completeness_question_reason,Judge Model,Judge Prompt
microsoft/Phi-3-mini-128k-instruct,11,"As a state commissioner, do I need an order or approval for my official trip?",Original,,Chunk_10,chunk_10; chunk_8; chunk_9; chunk_43; chunk_6; chunk_12; chunk_49; chunk_39; chunk_52; chunk_61,"No, as a state commissioner, you do not need an order or approval for your official trip if it is to carry out judicial duties, participate in a meeting of the presidium or another comparable constitutional body of the court, or perform duties under the State Data Protection Act or the State Equal Opportunities for People with Disabilities Act.","For official trips by the state commissioner for data protection to perform his or her duties under the State Data Protection Act, no order or approval is required.",Basic_RAG_Prompt,mpnet,False,4,"The response accurately conveys the information in the reference, though it expands on the specific duties.",3,The response includes the core information about the Data Protection Act but adds information about other acts not present in the reference.,5,The response is entirely based on the provided context and does not introduce any new information.,5,The response directly and fully answers the question posed.,default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,12,Are there required authorizations for official travel when serving as a state commissioner?,Paraphrased,Paraphrased from Ques_6 in Manual QA doc,Chunk_10,chunk_10; chunk_8; chunk_9; chunk_6; chunk_43; chunk_49; chunk_12; chunk_15; chunk_5; chunk_3,"No, according to the State Travel Expense Act (LRKG), no order or approval is required for official trips by a judge to carry out judicial duties or to participate in a meeting of the presidium or another comparable constitutional body of the court. The same applies to official trips by the state commissioner for data protection to perform his or her duties under the State Data Protection Act and by the government commissioner for the concerns of people with disabilities to perform his or her duties under the State Equal Opportunities for People with Disabilities Act.","For official trips by the state commissioner for data protection to perform his or her duties under the State Data Protection Act, no order or approval is required.",Basic_RAG_Prompt,mpnet,False,4,"The response accurately conveys the information in the reference, though it includes additional details not present there.",3,The response includes the information from the reference but adds details about judges and disability commissioners not found in the reference.,5,The response is entirely based on the provided context and does not introduce any external information.,4,"The response directly addresses the question of authorizations for official travel as a state commissioner and provides a clear answer, while also expanding to other roles.",default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,13,"As a government commissioner, do I need an order or approval for my official trip?",Original,,Chunk_10,chunk_8; chunk_10; chunk_9; chunk_43; chunk_61; chunk_49; chunk_6; chunk_52; chunk_36; chunk_12,"No, as a government commissioner, you do not need an order or approval for your official trip if you are traveling to carry out your duties under the State Equal Opportunities for People with Disabilities Act.","For official trips by the government commissioner for the concerns of people with disabilities to perform his or her duties under the State Equal Opportunities for People with Disabilities Act, no order or approval is required.",Basic_RAG_Prompt,mpnet,False,5,"The response accurately conveys the same meaning as the reference, stating no order or approval is needed for official trips related to the stated Act.",5,The response includes all key information from the reference – the exception to needing an order/approval for the government commissioner's trips under the specific Act.,5,"The response is directly and accurately derived from the provided context, with no added or contradictory information.",5,"The response directly and fully answers the question, addressing whether a government commissioner needs approval for official travel.",default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,14,Are there required authorizations for government-related travel when you hold a government commissioner position?,Paraphrased,Paraphrased from Ques_7 in Manual QA doc,Chunk_10,chunk_8; chunk_10; chunk_9; chunk_43; chunk_49; chunk_15; chunk_6; chunk_61; chunk_54; chunk_52,"No, according to the State Travel Expense Act (LRKG) §  Official Trips and Errands, for official trips by a government commissioner to perform his or her duties under the State Equal Opportunities for People with Disabilities Act, no order or approval is required.","For official trips by the government commissioner for the concerns of people with disabilities to perform his or her duties under the State Equal Opportunities for People with Disabilities Act, no order or approval is required.",Basic_RAG_Prompt,mpnet,False,5,"The response accurately conveys the same meaning as the reference, with only minor wording differences.",5,The response includes all key information present in the reference.,5,"The response is directly and accurately extracted from the provided context, with no added or contradictory information.",4,"The response directly answers the question regarding authorizations for travel in a government commissioner position, though it focuses specifically on the disability commissioner.",default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,15,Am I free to choose the starting and end points of the trip?,Original,,Chunk_12,chunk_12; chunk_25; chunk_47; chunk_38; chunk_64; chunk_39; chunk_8; chunk_13; chunk_3; chunk_37,"Yes, according to the State Travel Expense Act (LRKG), official travelers are generally free to choose the means of transport for their trips, including the starting and ending points. However, the official superior may designate the official premises as the starting and/or ending point of the trip if the travel route runs immediately past the official premises. In the case of an official trip that is commenced and/or concluded at the traveler's residence, the reimbursement of travel costs or the mileage allowance shall be based on the distance from or to the residence, unless the official premises have been designated as the starting and/or ending point.","The starting and ending points of an official trip are generally to be determined by the traveler in accordance with the principle of cost-effectiveness. Deviating from this, the official superior may designate the official premises as the starting and/or ending point of the trip if the travel route runs immediately past the official premises.",Basic_RAG_Prompt,mpnet,False,4,"The response accurately conveys the meaning of the reference, though it's slightly more verbose.",5,The response includes all key information present in the reference.,5,The response is entirely based on the provided context and does not introduce any new information.,5,"The response directly and fully answers the question, providing a clear explanation of the traveler's freedom to choose starting/ending points.",default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,16,Are the trip's beginning and ending locations flexible?,Paraphrased,Paraphrased from Ques_8 in Manual QA doc,Chunk_12,chunk_12; chunk_47; chunk_25; chunk_38; chunk_30; chunk_8; chunk_64; chunk_39; chunk_60; chunk_65,"Yes, the beginning and ending locations of an official trip are generally flexible and should be determined by the traveler in accordance with the principle of cost-effectiveness. However, the official superior may designate the official premises as the starting and/or ending point of the trip if the travel route runs immediately past the official premises.","The starting and ending points of an official trip are generally to be determined by the traveler in accordance with the principle of cost-effectiveness. Deviating from this, the official superior may designate the official premises as the starting and/or ending point of the trip if the travel route runs immediately past the official premises.",Basic_RAG_Prompt,mpnet,False,5,"The response accurately conveys the same meaning as the reference, with only minor wording differences.",5,The response includes all key information present in the reference.,5,The response is entirely based on and consistent with the information provided in the context; no external information is introduced.,5,The response directly and fully answers the question of whether the trip's beginning and ending locations are flexible.,default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,17,"In case an official trip begins or ends at my residence rather than the official workplace, on what basis is travel cost reimbursement calculated?",Original,,Chunk_12,chunk_12; chunk_38; chunk_8; chunk_7; chunk_37; chunk_9; chunk_39; chunk_42; chunk_15; chunk_30,"The travel cost reimbursement for an official trip that begins or ends at your residence, rather than the official workplace, is calculated based on the distance from or to your residence. This applies unless the official premises have been designated as the starting and/or ending point of the trip. In the presence of several residences or accommodations, the one nearest to the official premises shall be decisive.","In case of an official trip that is commenced and/or concluded at the traveler’s residence, the reimbursement of travel costs (§ 4) or the mileage allowance (§ 5) shall be based on the distance from or to the residence, unless the official premises have been designated as the starting and/or ending point. ",Basic_RAG_Prompt,mpnet,False,5,"The response accurately conveys the meaning of the reference, stating the reimbursement is based on distance from/to residence unless the workplace is designated as the start/end point.",5,The response includes all key information from the reference regarding residence-based trip calculations and the exception for designated official premises.,5,"The response is directly and completely derived from the provided context, with no added or contradictory information.",5,"The response directly and fully answers the question, explaining the basis for travel cost reimbursement when a trip starts/ends at a residence.",default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,18,How are travel expenses covered when official travel doesn't start and stop at the normal work location?,Paraphrased,Paraphrased from Ques_9 in Manual QA doc,Chunk_12,chunk_8; chunk_9; chunk_40; chunk_39; chunk_12; chunk_38; chunk_43; chunk_34; chunk_41; chunk_6,"Travel expenses for official trips that do not start and stop at the normal work location are covered based on the principle of cost-effectiveness. The official superior may designate the official premises as the starting and/or ending point of the trip if the travel route runs immediately past the official premises. In the case of an official trip that is commenced and/or concluded at the traveler’s residence, the reimbursement of travel costs or the mileage allowance shall be based on the distance from or to the residence, unless the official premises have been designated as the starting and/or ending point. If official trips are canceled for reasons not attributable to the official traveler, the necessary expenses incurred in preparation, which are eligible for reimbursement under this Act, shall be reimbursed.","In case of an official trip that is commenced and/or concluded at the traveler’s residence, the reimbursement of travel costs (§ 4) or the mileage allowance (§ 5) shall be based on the distance from or to the residence, unless the official premises have been designated as the starting and/or ending point. ",Basic_RAG_Prompt,mpnet,False,5,"The response accurately conveys the meaning of the reference, even with slightly different wording.",4,"The response covers the core information from the reference but omits specific section references (e.g., § 4, § 5).",5,The response is entirely based on the provided context and does not introduce any new information or contradictions.,4,"The response directly addresses the question of how travel expenses are covered when not starting/stopping at the normal work location, but could be improved by explicitly stating the 'cost-effectiveness' principle.",default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,19,When is the deadline for the entitlement to travel expense reimbursement?,Original,,Chunk_14,chunk_14; chunk_39; chunk_38; chunk_11; chunk_30; chunk_60; chunk_15; chunk_7; chunk_55; chunk_41,The deadline for the entitlement to travel expense reimbursement is six months after the end of the official trip.,The entitlement to travel expense reimbursement expires if it is not applied for in writing or electronically within a limitation period of six months after the end of the official trip.,Basic_RAG_Prompt,mpnet,False,4,"The response accurately conveys the core meaning of the reference regarding the six-month deadline, though it omits the 'application' aspect.",3,The response misses the detail that the reimbursement requires an application 'in writing or electronically'.,5,The response is directly and accurately supported by the provided context; it doesn't add any information not present in the text.,5,The response directly and completely answers the question about the deadline for reimbursement.,default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,20,What is the last date to submit a request for travel expense reimbursement?,Paraphrased,Paraphrased from Ques_10 in Manual QA doc,Chunk_14,chunk_14; chunk_39; chunk_38; chunk_40; chunk_30; chunk_11; chunk_41; chunk_16; chunk_37; chunk_7,The last date to submit a request for travel expense reimbursement is six months after the end of the official trip.,The entitlement to travel expense reimbursement expires if it is not applied for in writing or electronically within a limitation period of six months after the end of the official trip.,Basic_RAG_Prompt,mpnet,False,5,"The response accurately conveys the meaning of the reference, stating the six-month limit for reimbursement requests.",5,The response includes all key information from the reference regarding the deadline for submitting a reimbursement request.,5,The response is directly supported by the context and does not introduce any new information or contradictions.,5,The response directly and fully answers the question about the last date for submitting a reimbursement request.,default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,21,When does the six-month period deadline for applying to the travel expense reimbursement begin?,Original,,Chunk_14,chunk_14; chunk_38; chunk_30; chunk_60; chunk_39; chunk_7; chunk_41; chunk_11; chunk_35; chunk_25,The six-month period deadline for applying to the travel expense reimbursement begins the day after the end of the official trip.,"The period begins the day after the end of the trip; but in case the official trip is canceled for reasons not attributable to the official traveler, it ends on the day the trip would have ended.",Basic_RAG_Prompt,mpnet,False,4,The response accurately conveys the core meaning of the reference regarding the start of the six-month period.,3,The response omits the crucial detail about trip cancellations and how that affects the deadline.,5,"The response is directly and accurately derived from the provided context, containing no external or contradictory information.",5,The response directly and completely answers the question posed.,default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,22,How is the start date determined for the six-month window to submit travel expense reimbursements?,Paraphrased,Paraphrased from Ques_11 in Manual QA doc,Chunk_14,chunk_14; chunk_38; chunk_30; chunk_25; chunk_60; chunk_39; chunk_12; chunk_41; chunk_7; chunk_32,The start date for the six-month window to submit travel expense reimbursements is determined as the day after the end of the official trip.,"The period begins the day after the end of the trip; but in case the official trip is canceled for reasons not attributable to the official traveler, it ends on the day the trip would have ended.",Basic_RAG_Prompt,mpnet,False,4,The response accurately conveys the core meaning of the reference regarding the start date being the day after the trip's end.,3,"The response omits the detail about trip cancellations not attributable to the traveler, which is present in the reference.",5,The response is directly and accurately extracted from the provided context without any additions or contradictions.,5,The response directly and completely answers the question about the start date for submitting travel expense reimbursements.,default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,23,Is the submission of receipts required for the travel expense reimbursement application?,Original,,Chunk_14,chunk_14; chunk_11; chunk_33; chunk_16; chunk_39; chunk_15; chunk_60; chunk_40; chunk_7; chunk_17,"Yes, the submission of receipts is required for the travel expense reimbursement application. The competent authorities may require the submission of relevant cost receipts up to six months after the application. If these receipts are not submitted within one month upon request, the reimbursement application may be rejected to that extent. The official traveler is obliged to keep the cost receipts for one year after the reimbursement for purposes of audit and to present them upon request.",The competent authorities may require the submission of the relevant cost receipts up to six months after the application.,Basic_RAG_Prompt,mpnet,False,4,"The response accurately conveys the information in the reference, elaborating on it but not changing the core meaning.",3,"The response includes the information from the reference but adds details not present in it (e.g., 'submission of receipts is required', 'reimbursement application may be rejected').",5,The response is entirely based on the provided context and does not introduce any new information or contradict it.,5,The response directly and fully answers the question with a clear 'Yes' and provides supporting details.,default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,24,Does the travel expense reimbursement application need receipts to be submitted with it?,Paraphrased,Paraphrased from Ques_12 in Manual QA doc,Chunk_14,chunk_14; chunk_11; chunk_33; chunk_16; chunk_7; chunk_15; chunk_39; chunk_60; chunk_31; chunk_38,"Yes, the travel expense reimbursement application requires the submission of relevant cost receipts. The competent authorities may require these receipts to be submitted up to six months after the application. If these receipts are not submitted within one month upon request, the reimbursement application may be rejected to that extent. The official traveler is obliged to keep the cost receipts for one year after the reimbursement for purposes of audit and to present them upon request.",The competent authorities may require the submission of the relevant cost receipts up to six months after the application.,Basic_RAG_Prompt,mpnet,False,4,"The response accurately conveys the information in the reference, though it expands upon it.",3,"The response includes all information from the reference but adds details not present there (e.g., application rejection, one-year retention).",5,The response is entirely based on the provided context and does not introduce any new information.,5,"The response directly and fully answers the question, confirming that receipts are required for the application.",default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,25,When is the deadline for submitting payment receipts?,Original,,Chunk_14,chunk_14; chunk_30; chunk_38; chunk_39; chunk_7; chunk_35; chunk_12; chunk_25; chunk_26; chunk_60,"The deadline for submitting payment receipts is within one month upon request, after which the reimbursement application may be rejected to that extent.","If these receipts are not submitted within one month upon request, the reimbursement application may be rejected to that extent.",Basic_RAG_Prompt,mpnet,False,5,"The response accurately conveys the meaning of the reference, with only minor wording differences.",5,The response includes all key information present in the reference.,5,The response is directly supported by the context and does not introduce any new information.,5,The response directly and fully answers the question about the deadline for submitting payment receipts.,default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,26,What's the last day to turn in proof of payment?,Paraphrased,Paraphrased from Ques_13 in Manual QA doc,Chunk_14,chunk_14; chunk_30; chunk_46; chunk_39; chunk_25; chunk_12; chunk_48; chunk_53; chunk_38; chunk_35,The official traveler is obliged to keep the cost receipts for one year after the reimbursement for purposes of audit and to present them upon request.,"If these receipts are not submitted within one month upon request, the reimbursement application may be rejected to that extent.",Basic_RAG_Prompt,mpnet,False,4,The response accurately reflects the meaning of the reference regarding receipt retention and presentation.,3,"The response only includes the receipt retention part of the reference, missing the information about rejection if not submitted within one month.",5,"The response is directly and accurately extracted from the provided context, with no added or contradictory information.",2,"The question asks for the 'last day' to submit proof of payment, and the response doesn't specify a date, only a duration ('one year').",default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,27,Can I throw away my receipts after submitting them?,Original,,Chunk_14,chunk_14; chunk_26; chunk_17; chunk_34; chunk_39; chunk_40; chunk_16; chunk_33; chunk_7; chunk_13,"No, you cannot throw away your receipts after submitting them. The official traveler is obliged to keep the cost receipts for one year after the reimbursement for purposes of audit and to present them upon request.",The official traveler is obliged to keep the cost receipts for one year after the reimbursement for purposes of audit and to present them upon request.,Basic_RAG_Prompt,mpnet,False,5,"The response accurately reflects the meaning of the reference, with no changes in information.",5,The response includes all key information present in the reference.,5,"The response is directly and accurately extracted from the provided context, with no added or contradictory information.",5,"The response directly and completely answers the question, providing a clear 'no' and explaining the requirement to retain receipts.",default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,28,Are you able to discard receipts once they’ve been submitted?,Paraphrased,Paraphrased from Ques_14 in Manual QA doc,Chunk_14,chunk_14; chunk_17; chunk_26; chunk_34; chunk_39; chunk_40; chunk_16; chunk_7; chunk_33; chunk_35,"No, the official traveler is obliged to keep the cost receipts for one year after the reimbursement for purposes of audit and to present them upon request.",The official traveler is obliged to keep the cost receipts for one year after the reimbursement for purposes of audit and to present them upon request.,Basic_RAG_Prompt,mpnet,False,5,The response is identical in meaning to the reference text.,5,The response contains all the key information present in the reference.,5,The response is directly extracted from the provided context and does not introduce any new information.,4,"The response directly answers the question, indicating receipts cannot be discarded immediately after submission due to audit requirements. It could be improved by explicitly stating they must be kept for a year.",default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,29,Can I submit a waiver electronically?,Original,,Chunk_14,chunk_17; chunk_50; chunk_59; chunk_10; chunk_8; chunk_14; chunk_1; chunk_39; chunk_19; chunk_45,"Yes, you can submit a waiver electronically as per the State Travel Expense Act (LRKG) §  Entitlement to Travel Expense Reimbursement (). The context states that ""Such a waiver must be declared in writing or electronically.""",A waiver must be declared in writing or electronically.,Basic_RAG_Prompt,mpnet,False,5,The response accurately reflects the meaning of the reference: a waiver can be submitted electronically.,5,The response includes all key information from the reference.,5,The response is directly supported by the context and does not introduce any new information.,5,The response directly and fully answers the question with a clear 'yes' and supporting information.,default,prompt_v2
microsoft/Phi-3-mini-128k-instruct,30,Are digital waiver submissions permitted?,Paraphrased,Paraphrased from Ques_15 in Manual QA doc,Chunk_14,chunk_17; chunk_59; chunk_1; chunk_10; chunk_60; chunk_72; chunk_50; chunk_76; chunk_14; chunk_16,"Yes, digital waiver submissions are permitted as the regulation states that a waiver must be declared in writing or electronically.",A waiver must be declared in writing or electronically.,Basic_RAG_Prompt,mpnet,False,5,The response accurately reflects the meaning of the reference.,5,The response includes all key information from the reference.,5,The response is directly supported by the context and does not introduce any new information.,5,The response directly and fully answers the question.,default,prompt_v2
