Generation Model,Question Index,Question,Type,Source_QID,Original Chunk,Chunks Retrieved,Generated Answer,Reference Answer,Generation Prompt Used,Encoding Used,Enable Thinking,correctness,correctness_reason,completeness_reference,completeness_reference_reason,faithfulness,faithfulness_reason,completeness_question,completeness_question_reason,Judge Model,Judge Prompt
Qwen/Qwen3-0.6B,14,Are there required authorizations for government-related travel when you hold a government commissioner position?,Paraphrased,Paraphrased from Ques_7 in Manual QA doc,Chunk_10,chunk_8; chunk_10; chunk_9; chunk_43; chunk_49; chunk_15; chunk_6; chunk_61; chunk_54; chunk_52,"Yes, there are required authorizations for government-related travel when you hold a government commissioner position.","For official trips by the government commissioner for the concerns of people with disabilities to perform his or her duties under the State Equal Opportunities for People with Disabilities Act, no order or approval is required.",Basic_RAG_Prompt,mpnet,False,2,"The response states authorizations *are* required, while the reference states they are *not* required for the specific commissioner mentioned.",1,The response completely misses the key information from the reference: that no order or approval is needed for this specific type of travel.,1,"The response contradicts the context, which explicitly states no order or approval is required for the government commissioner for the concerns of people with disabilities.",3,"The response answers the question directly, but lacks nuance. It doesn't specify *which* government commissioner position or under what circumstances authorizations might be needed.",default,prompt_v2
Qwen/Qwen3-0.6B,15,Am I free to choose the starting and end points of the trip?,Original,,Chunk_12,chunk_12; chunk_25; chunk_47; chunk_38; chunk_64; chunk_39; chunk_8; chunk_13; chunk_3; chunk_37,"Yes, you are free to choose the starting and ending points of the trip, as outlined in the State Travel Expense Act (LRKG). The principle of cost-effectiveness allows you to determine the starting and ending points based on your travel route, provided that the official premises are designated as such. If the official trip is conducted at your residence, the reimbursement will be based on the distance from or to your residence, unless the official premises are designated as the starting or ending point. In cases where multiple residences or accommodations are involved, the one nearest to the official premises will be decisive.","The starting and ending points of an official trip are generally to be determined by the traveler in accordance with the principle of cost-effectiveness. Deviating from this, the official superior may designate the official premises as the starting and/or ending point of the trip if the travel route runs immediately past the official premises.",Basic_RAG_Prompt,mpnet,False,4,"The response accurately conveys the meaning of the reference, emphasizing traveler discretion based on cost-effectiveness and the potential for official premises designation.",4,The response includes all key information from the reference regarding traveler determination of trip endpoints and the role of official premises.,5,The response is entirely based on the provided context and does not introduce any new or contradictory information.,5,"The response directly and fully answers the question, confirming the traveler's freedom to choose trip endpoints with relevant conditions.",default,prompt_v2
Qwen/Qwen3-0.6B,16,Are the trip's beginning and ending locations flexible?,Paraphrased,Paraphrased from Ques_8 in Manual QA doc,Chunk_12,chunk_12; chunk_47; chunk_25; chunk_38; chunk_30; chunk_8; chunk_64; chunk_39; chunk_60; chunk_65,"Yes, the trip's beginning and ending locations are flexible. According to the State Travel Expense Act (LRKG), the starting and ending points of an official trip are generally determined by the traveler based on cost-effectiveness. If the travel route runs immediately past the official premises, the starting and/or ending point can be designated as the official premises. In cases where the trip is commenced or concluded at the traveler's residence, the reimbursement is based on the distance from or to the residence, unless the official premises have been designated as such. In the presence of multiple residences or accommodations, the one nearest to the official premises is decisive.","The starting and ending points of an official trip are generally to be determined by the traveler in accordance with the principle of cost-effectiveness. Deviating from this, the official superior may designate the official premises as the starting and/or ending point of the trip if the travel route runs immediately past the official premises.",Basic_RAG_Prompt,mpnet,False,4,"The response accurately conveys the meaning of the reference, though it expands on it. The core idea of flexibility based on cost-effectiveness is present.",4,"The response includes all key information from the reference and adds details not explicitly in it, but logically follow from the reference's principles.",5,The response is entirely based on the provided context and does not introduce any new information or contradict it.,5,"The response directly and fully answers the question, providing a clear 'yes' and then elaborating on the conditions of that flexibility.",default,prompt_v2
Qwen/Qwen3-0.6B,17,"In case an official trip begins or ends at my residence rather than the official workplace, on what basis is travel cost reimbursement calculated?",Original,,Chunk_12,chunk_12; chunk_38; chunk_8; chunk_7; chunk_37; chunk_9; chunk_39; chunk_42; chunk_15; chunk_30,"In case an official trip begins or ends at your residence rather than the official workplace, travel cost reimbursement is calculated based on the distance from or to your residence, unless the official premises have been designated as the starting and/or ending point.","In case of an official trip that is commenced and/or concluded at the traveler’s residence, the reimbursement of travel costs (§ 4) or the mileage allowance (§ 5) shall be based on the distance from or to the residence, unless the official premises have been designated as the starting and/or ending point. ",Basic_RAG_Prompt,mpnet,False,5,"The response accurately conveys the meaning of the reference, with only minor wording differences.",5,The response includes all key information from the reference.,5,"The response is directly and accurately extracted from the provided context, with no added or contradictory information.",5,"The response directly and completely answers the question, addressing the basis for travel cost reimbursement when a trip starts/ends at a residence.",default,prompt_v2
Qwen/Qwen3-0.6B,18,How are travel expenses covered when official travel doesn't start and stop at the normal work location?,Paraphrased,Paraphrased from Ques_9 in Manual QA doc,Chunk_12,chunk_8; chunk_9; chunk_40; chunk_39; chunk_12; chunk_38; chunk_43; chunk_34; chunk_41; chunk_6,"When official travel doesn't start and stop at the normal work location, travel expenses are covered under the State Travel Expense Act (LRKG) as long as the official business is conducted outside the usual place of work, and the order or approval is given in writing or electronically. If the official business is conducted from a location serving as a temporary residence to the place of work, the conditions of sentences 1 and 2 are met. The reimbursement is based on the distance from or to the residence, unless the official premises are designated as the starting and/or ending point.","In case of an official trip that is commenced and/or concluded at the traveler’s residence, the reimbursement of travel costs (§ 4) or the mileage allowance (§ 5) shall be based on the distance from or to the residence, unless the official premises have been designated as the starting and/or ending point. ",Basic_RAG_Prompt,mpnet,False,4,"The response accurately conveys the meaning of the reference, though it expands on it slightly. The core idea about reimbursement based on distance from residence is present.",3,"The response includes the key information from the reference regarding distance-based reimbursement, but omits the detail about multiple residences and which one is decisive.",5,The response is entirely based on the provided context and does not introduce any new information or contradict anything within it.,4,"The response directly addresses the question of how travel expenses are covered when not starting/stopping at the normal work location, providing a clear explanation.",default,prompt_v2
Qwen/Qwen3-0.6B,19,When is the deadline for the entitlement to travel expense reimbursement?,Original,,Chunk_14,chunk_14; chunk_39; chunk_38; chunk_11; chunk_30; chunk_60; chunk_15; chunk_7; chunk_55; chunk_41,"The entitlement to travel expense reimbursement expires if it is not applied for in writing or electronically within a limitation period of six months after the end of the official trip. The period begins the day after the end of the trip and ends on the day the trip would have ended, if applicable.",The entitlement to travel expense reimbursement expires if it is not applied for in writing or electronically within a limitation period of six months after the end of the official trip.,Basic_RAG_Prompt,mpnet,False,5,"The response accurately conveys the meaning of the reference, with no changes to the core information.",5,The response includes all key information present in the reference.,4,"The response is directly supported by the context and does not introduce any new information. It slightly expands on the context, but does not contradict it.",5,The response directly and fully answers the question regarding the deadline for travel expense reimbursement.,default,prompt_v2
Qwen/Qwen3-0.6B,20,What is the last date to submit a request for travel expense reimbursement?,Paraphrased,Paraphrased from Ques_10 in Manual QA doc,Chunk_14,chunk_14; chunk_39; chunk_38; chunk_40; chunk_30; chunk_11; chunk_41; chunk_16; chunk_37; chunk_7,The last date to submit a request for travel expense reimbursement is six months after the end of the official trip.,The entitlement to travel expense reimbursement expires if it is not applied for in writing or electronically within a limitation period of six months after the end of the official trip.,Basic_RAG_Prompt,mpnet,False,5,"The response accurately conveys the meaning of the reference, stating the six-month limit for reimbursement requests.",5,The response includes all key information from the reference regarding the deadline for submitting a reimbursement request.,5,The response is directly supported by the context and does not introduce any new information or contradictions.,5,The response directly and fully answers the question about the last date for submitting a reimbursement request.,default,prompt_v2
Qwen/Qwen3-0.6B,21,When does the six-month period deadline for applying to the travel expense reimbursement begin?,Original,,Chunk_14,chunk_14; chunk_38; chunk_30; chunk_60; chunk_39; chunk_7; chunk_41; chunk_11; chunk_35; chunk_25,The six-month period deadline for applying to the travel expense reimbursement begins the day after the end of the official trip.,"The period begins the day after the end of the trip; but in case the official trip is canceled for reasons not attributable to the official traveler, it ends on the day the trip would have ended.",Basic_RAG_Prompt,mpnet,False,4,The response accurately conveys the core meaning of the reference regarding the start of the six-month period.,3,The response omits the crucial detail about trip cancellations and how that affects the deadline.,5,"The response is directly and accurately derived from the provided context, containing no external or contradictory information.",5,The response directly and completely answers the question posed.,default,prompt_v2
Qwen/Qwen3-0.6B,22,How is the start date determined for the six-month window to submit travel expense reimbursements?,Paraphrased,Paraphrased from Ques_11 in Manual QA doc,Chunk_14,chunk_14; chunk_38; chunk_30; chunk_25; chunk_60; chunk_39; chunk_12; chunk_41; chunk_7; chunk_32,The start date for the six-month window to submit travel expense reimbursements is the day after the end of the official trip.,"The period begins the day after the end of the trip; but in case the official trip is canceled for reasons not attributable to the official traveler, it ends on the day the trip would have ended.",Basic_RAG_Prompt,mpnet,False,4,The response accurately conveys the core meaning of the reference regarding the start date.,3,The response omits the detail about trip cancellations not attributable to the traveler.,5,"The response is directly and accurately derived from the provided context, with no added information.",5,The response directly and completely answers the question about the start date.,default,prompt_v2
Qwen/Qwen3-0.6B,23,Is the submission of receipts required for the travel expense reimbursement application?,Original,,Chunk_14,chunk_14; chunk_11; chunk_33; chunk_16; chunk_39; chunk_15; chunk_60; chunk_40; chunk_7; chunk_17,"Yes, the submission of receipts is required for the travel expense reimbursement application under the State Travel Expense Act (LRKG).",The competent authorities may require the submission of the relevant cost receipts up to six months after the application.,Basic_RAG_Prompt,mpnet,False,4,The response accurately reflects the reference's statement about receipt submission being potentially required by authorities.,3,"The response omits the detail that receipt submission is *not* always required, and can be requested up to six months after application.",5,The response is directly supported by the context; the context states authorities 'may require the submission of the relevant cost receipts'.,5,The response directly and fully answers the question of whether receipt submission is required.,default,prompt_v2
Qwen/Qwen3-0.6B,24,Does the travel expense reimbursement application need receipts to be submitted with it?,Paraphrased,Paraphrased from Ques_12 in Manual QA doc,Chunk_14,chunk_14; chunk_11; chunk_33; chunk_16; chunk_7; chunk_15; chunk_39; chunk_60; chunk_31; chunk_38,"Yes, the travel expense reimbursement application needs receipts to be submitted.",The competent authorities may require the submission of the relevant cost receipts up to six months after the application.,Basic_RAG_Prompt,mpnet,False,4,The response accurately conveys the core meaning of the reference – that receipts may be required.,3,The response omits the timeframe (up to six months after application) mentioned in the reference.,5,The response is directly supported by the context; the context states authorities 'may require the submission of the relevant cost receipts'.,5,The response directly and fully answers the question of whether receipts are needed.,default,prompt_v2
Qwen/Qwen3-0.6B,25,When is the deadline for submitting payment receipts?,Original,,Chunk_14,chunk_14; chunk_30; chunk_38; chunk_39; chunk_7; chunk_35; chunk_12; chunk_25; chunk_26; chunk_60,"The deadline for submitting payment receipts is within a limitation period of six months after the end of the official trip. The period begins the day after the end of the trip, and if the receipts are not submitted within one month upon request, the reimbursement application may be rejected.","If these receipts are not submitted within one month upon request, the reimbursement application may be rejected to that extent.",Basic_RAG_Prompt,mpnet,False,4,The response accurately conveys the information in the reference regarding the potential rejection of reimbursement applications if receipts aren't submitted within a month of request.,3,"The response expands on the reference by adding the six-month limitation period, which is present in the context but not explicitly in the reference.",5,The response is entirely based on information found within the provided context and does not introduce any external or contradictory information.,4,The response directly addresses the question by stating the deadline and elaborating on the consequences of missing it.,default,prompt_v2
Qwen/Qwen3-0.6B,26,What's the last day to turn in proof of payment?,Paraphrased,Paraphrased from Ques_13 in Manual QA doc,Chunk_14,chunk_14; chunk_30; chunk_46; chunk_39; chunk_25; chunk_12; chunk_48; chunk_53; chunk_38; chunk_35,The last day to turn in proof of payment is one month after the application is submitted.,"If these receipts are not submitted within one month upon request, the reimbursement application may be rejected to that extent.",Basic_RAG_Prompt,mpnet,False,4,The response accurately reflects the reference's statement about a one-month timeframe for submitting receipts.,4,The response captures the core information from the reference regarding the deadline for submitting receipts.,5,The response is directly supported by the context and does not introduce any new information or contradictions.,5,The response directly and completely answers the question about the deadline for proof of payment.,default,prompt_v2
Qwen/Qwen3-0.6B,27,Can I throw away my receipts after submitting them?,Original,,Chunk_14,chunk_14; chunk_26; chunk_17; chunk_34; chunk_39; chunk_40; chunk_16; chunk_33; chunk_7; chunk_13,"No, you cannot throw away your receipts after submitting them. The receipts must be kept for a year after reimbursement and presented upon request.",The official traveler is obliged to keep the cost receipts for one year after the reimbursement for purposes of audit and to present them upon request.,Basic_RAG_Prompt,mpnet,False,5,"The response accurately conveys the meaning of the reference, stating the receipts must be kept for a year after reimbursement.",5,The response includes all key information from the reference regarding receipt retention for audit purposes and presentation upon request.,5,"The response is directly supported by the context, specifically stating the obligation to keep receipts for one year after reimbursement.",5,The response directly and fully answers the question of whether receipts can be discarded after submission.,default,prompt_v2
Qwen/Qwen3-0.6B,28,Are you able to discard receipts once they’ve been submitted?,Paraphrased,Paraphrased from Ques_14 in Manual QA doc,Chunk_14,chunk_14; chunk_17; chunk_26; chunk_34; chunk_39; chunk_40; chunk_16; chunk_7; chunk_33; chunk_35,"No, the receipts can only be discarded if they have already been submitted and are no longer needed.",The official traveler is obliged to keep the cost receipts for one year after the reimbursement for purposes of audit and to present them upon request.,Basic_RAG_Prompt,mpnet,False,4,The response accurately reflects the core meaning of the reference – receipts aren't immediately discardable after use.,3,"The reference mentions a one-year retention period 'for purposes of audit and to present them upon request', which isn't explicitly stated in the response.",5,The response is directly supported by the context; the context states travelers must keep receipts for one year after reimbursement.,4,"The response directly answers the question, clarifying that discarding receipts depends on submission and continued need.",default,prompt_v2
Qwen/Qwen3-0.6B,29,Can I submit a waiver electronically?,Original,,Chunk_14,chunk_17; chunk_50; chunk_59; chunk_10; chunk_8; chunk_14; chunk_1; chunk_39; chunk_19; chunk_45,"Yes, the traveler may submit a waiver electronically.",A waiver must be declared in writing or electronically.,Basic_RAG_Prompt,mpnet,False,5,The response accurately reflects the meaning of the reference – a waiver can be submitted electronically.,5,The response includes the key information from the reference regarding electronic submission.,5,"The response is directly supported by the context, which states a waiver 'must be declared... electronically'.",5,The response directly and fully answers the question of whether a waiver can be submitted electronically.,default,prompt_v2
Qwen/Qwen3-0.6B,30,Are digital waiver submissions permitted?,Paraphrased,Paraphrased from Ques_15 in Manual QA doc,Chunk_14,chunk_17; chunk_59; chunk_1; chunk_10; chunk_60; chunk_72; chunk_50; chunk_76; chunk_14; chunk_16,"Yes, digital waiver submissions are permitted under the State Travel Expense Act (LRKG) §.",A waiver must be declared in writing or electronically.,Basic_RAG_Prompt,mpnet,False,5,The response accurately reflects the reference's statement that waivers can be submitted electronically.,5,The response includes the key information from the reference regarding electronic submissions.,5,"The response is directly supported by the context, which states waivers 'must be declared in writing or electronically'.",5,The response directly and fully answers the question with a clear 'Yes'.,default,prompt_v2
Qwen/Qwen3-0.6B,31,"I have benefits from third parties, how does this affect my travel expense reimbursement?",Original,,Chunk_15,chunk_15; chunk_16; chunk_7; chunk_11; chunk_37; chunk_40; chunk_19; chunk_31; chunk_33; chunk_6,The benefits from third parties that official travelers receive are credited against the travel expense reimbursement under the State Travel Expense Act (LRKG). This applies even if the traveler has waived their claim against that body.,Benefits that official travelers receive in the exercise of their office from third parties on the occasion of an official trip shall be credited against the travel expense reimbursement.,Basic_RAG_Prompt,mpnet,False,5,"The response accurately conveys the meaning of the reference, stating that benefits from third parties are credited against travel expense reimbursement.",5,The response includes all key information from the reference – benefits from third parties are credited against reimbursement.,5,"The response is directly and entirely based on the provided context, with no additional or contradictory information.",5,The response directly and fully answers the question regarding the impact of third-party benefits on travel expense reimbursement.,default,prompt_v2
Qwen/Qwen3-0.6B,32,How do outside benefits impact the process of getting reimbursed for my travel costs?,Paraphrased,Paraphrased from Ques_16 in Manual QA doc,Chunk_15,chunk_11; chunk_15; chunk_7; chunk_40; chunk_16; chunk_19; chunk_37; chunk_39; chunk_33; chunk_34,"The context provided outlines the process of reimbursement for travel expenses under the State Travel Expense Act (LRKG). It states that benefits that official travelers receive from third parties on the occasion of an official trip are credited against the travel expense reimbursement. These benefits include reimbursement for travel and flight costs, mileage allowance, per diem allowance, necessary additional expenses, accommodation allowance, and other related costs. If an official trip is canceled for reasons not attributable to the official traveler, the necessary expenses incurred in preparation for the trip may be reimbursed as incidental expenses.",Benefits that official travelers receive in the exercise of their office from third parties on the occasion of an official trip shall be credited against the travel expense reimbursement.,Basic_RAG_Prompt,mpnet,False,5,"The response accurately conveys the meaning of the reference, stating that benefits from third parties are credited against travel expense reimbursement.",3,"The response expands on the reference by listing examples of benefits, but the core statement from the reference is fully included.",5,The response is entirely based on the provided context and does not introduce any new information or contradictions.,4,"The response directly addresses how outside benefits (from third parties) impact reimbursement, and also touches on trip cancellation, which is a related aspect of travel costs.",default,prompt_v2
