Generation Model,Question Index,Question,Type,Source_QID,Original Chunk,Chunks Retrieved,Generated Answer,Reference Answer,Generation Prompt Used,Encoding Used,Enable Thinking,correctness,correctness_reason,completeness_reference,completeness_reference_reason,faithfulness,faithfulness_reason,completeness_question,completeness_question_reason,Judge Model,Judge Prompt
Qwen/Qwen3-0.6B,15,Am I free to choose the starting and end points of the trip?,Original,,Chunk_12,chunk_12; chunk_25; chunk_47; chunk_38; chunk_39; chunk_8; chunk_64; chunk_13; chunk_3; chunk_37,"Yes, you are free to choose the starting and ending points of the trip, as outlined in the State Travel Expense Act (LRKG). The principle of cost-effectiveness allows you to determine the starting and ending points based on your travel route, provided the official premises are designated as such. If the trip is initiated or concluded at your residence, the reimbursement will be based on the distance from or to your residence, unless the official premises are designated as the starting or ending point. In cases with multiple residences or accommodations, the nearest to the official premises is the decisive factor.","The starting and ending points of an official trip are generally to be determined by the traveler in accordance with the principle of cost-effectiveness. Deviating from this, the official superior may designate the official premises as the starting and/or ending point of the trip if the travel route runs immediately past the official premises.",v1_Basic_RAG_Prompt,mpnet,FALSE,4,The response accurately reflects the reference's meaning regarding traveler determination of trip start/end points and cost-effectiveness.,3,"The response expands on the reference by adding details about reimbursement based on residence and multiple accommodations, which aren't in the original text.",5,The response is entirely based on information present within the provided context; no external information is introduced.,5,The response directly and fully answers the question with a clear 'yes' and provides supporting explanation.,default,"('prompt_v2',)"
Qwen/Qwen3-0.6B,16,Are the trip's beginning and ending locations flexible?,Paraphrased,Paraphrased from Ques_8 in Manual QA doc,Chunk_12,chunk_12; chunk_47; chunk_25; chunk_38; chunk_30; chunk_8; chunk_39; chunk_60; chunk_65; chunk_64,"Yes, the trip's beginning and ending locations are flexible. The official trip's starting and ending points are determined by the traveler based on cost-effectiveness, and they may be designated as the starting or ending point if the travel route runs immediately past the official premises. If the trip is commenced or concluded at the traveler's residence, the reimbursement is based on the distance from or to the residence, unless the official premises have been designated as such. In the case of multiple residences or accommodations, the one nearest to the official premises is decisive.","The starting and ending points of an official trip are generally to be determined by the traveler in accordance with the principle of cost-effectiveness. Deviating from this, the official superior may designate the official premises as the starting and/or ending point of the trip if the travel route runs immediately past the official premises.",v1_Basic_RAG_Prompt,mpnet,FALSE,4,"The response accurately conveys the meaning of the reference regarding flexibility in trip starting/ending points and cost-effectiveness, though it's more verbose.",3,"The response expands on the reference by adding details about reimbursement and multiple residences, which aren't present in the original text. It doesn't *contradict* the reference, but it isn't fully contained within it.",5,The response only contains information that is consistent with the provided context; no external information or contradictions are present.,5,The response directly and fully answers the question with a clear 'Yes' and provides supporting details about the flexibility of trip locations.,default,"('prompt_v2',)"
Qwen/Qwen3-0.6B,17,"In case an official trip begins or ends at my residence rather than the official workplace, on what basis is travel cost reimbursement calculated?",Original,,Chunk_12,chunk_12; chunk_38; chunk_8; chunk_7; chunk_37; chunk_9; chunk_39; chunk_42; chunk_15; chunk_36,"In case an official trip begins or ends at your residence rather than the official workplace, travel cost reimbursement is calculated based on the distance from or to your residence, unless the official premises have been designated as the starting and/or ending point.","In case of an official trip that is commenced and/or concluded at the traveler’s residence, the reimbursement of travel costs (§ 4) or the mileage allowance (§ 5) shall be based on the distance from or to the residence, unless the official premises have been designated as the starting and/or ending point.",v1_Basic_RAG_Prompt,mpnet,FALSE,5,"The response accurately conveys the same meaning as the reference, with only minor wording differences.",5,The response includes all key information present in the reference.,5,The response is entirely based on information found within the provided context and does not introduce any external or contradictory information.,5,"The response directly and fully answers the question, addressing the basis for travel cost reimbursement when a trip starts/ends at a residence.",default,"('prompt_v2',)"
Qwen/Qwen3-0.6B,18,How are travel expenses covered when official travel doesn't start and stop at the normal work location?,Paraphrased,Paraphrased from Ques_9 in Manual QA doc,Chunk_12,chunk_8; chunk_9; chunk_40; chunk_39; chunk_12; chunk_38; chunk_43; chunk_34; chunk_41; chunk_6,"When official travel does not start and stop at the normal work location, travel expenses are covered under the State Travel Expense Act (LRKG) as long as the official business is conducted outside the usual place of work, and the order or approval is given in writing or electronically. If the official business is conducted from a location serving as a temporary residence to the place of work, the conditions of sentences and are otherwise met.","In case of an official trip that is commenced and/or concluded at the traveler’s residence, the reimbursement of travel costs (§ 4) or the mileage allowance (§ 5) shall be based on the distance from or to the residence, unless the official premises have been designated as the starting and/or ending point.",v1_Basic_RAG_Prompt,mpnet,FALSE,3,"The response conveys a similar meaning to the reference regarding travel expense coverage outside the normal work location, but it adds details about written/electronic approval not present in the reference.",2,The response misses the key detail about basing reimbursement on distance from/to residence unless official premises are designated as the start/end point.,4,The response doesn't introduce any information not found within the provided context chunks; it appears to be a reasonable synthesis of the available information.,4,The response directly addresses the question of how travel expenses are covered when not starting/stopping at the normal work location.,default,"('prompt_v2',)"
Qwen/Qwen3-0.6B,19,When is the deadline for the entitlement to travel expense reimbursement?,Original,,Chunk_14,chunk_14; chunk_39; chunk_38; chunk_11; chunk_30; chunk_60; chunk_15; chunk_7; chunk_55; chunk_41,"The entitlement to travel expense reimbursement expires if it is not applied for in writing or electronically within a limitation period of six months after the end of the official trip. The period begins the day after the end of the trip and ends on the day the trip would have ended, if applicable.",The entitlement to travel expense reimbursement expires if it is not applied for in writing or electronically within a limitation period of six months after the end of the official trip.,v1_Basic_RAG_Prompt,mpnet,FALSE,5,"The response accurately conveys the same information as the reference, with no changes in meaning.",5,The response includes all key information present in the reference.,5,The response is entirely based on the provided context and does not introduce any new or contradictory information.,5,The response directly and fully answers the question regarding the deadline for travel expense reimbursement.,default,"('prompt_v2',)"
Qwen/Qwen3-0.6B,20,What is the last date to submit a request for travel expense reimbursement?,Paraphrased,Paraphrased from Ques_10 in Manual QA doc,Chunk_14,chunk_14; chunk_39; chunk_38; chunk_40; chunk_30; chunk_11; chunk_41; chunk_16; chunk_37; chunk_7,The last date to submit a request for travel expense reimbursement is six months after the end of the official trip.,The entitlement to travel expense reimbursement expires if it is not applied for in writing or electronically within a limitation period of six months after the end of the official trip.,v1_Basic_RAG_Prompt,mpnet,FALSE,5,"The response accurately conveys the meaning of the reference, stating the six-month deadline for reimbursement requests.",4,The response captures the core information from the reference but omits the detail about needing to be 'applied for in writing or electronically'.,5,The response is entirely supported by the provided context and does not introduce any new information.,5,"The response directly and fully answers the question, providing the requested date without ambiguity.",default,"('prompt_v2',)"
Qwen/Qwen3-0.6B,21,When does the six-month period deadline for applying to the travel expense reimbursement begin?,Original,,Chunk_14,chunk_14; chunk_38; chunk_30; chunk_60; chunk_39; chunk_7; chunk_41; chunk_11; chunk_35; chunk_25,The six-month period deadline for applying to the travel expense reimbursement begins the day after the end of the official trip.,"The period begins the day after the end of the trip; but in case the official trip is canceled for reasons not attributable to the official traveler, it ends on the day the trip would have ended.",v1_Basic_RAG_Prompt,mpnet,FALSE,4,"The response accurately conveys the core information about the start of the six-month deadline, aligning with the reference.",3,The response misses the nuance about trip cancellations and the alternative end date in that scenario.,5,The response is entirely supported by the provided context and does not introduce any new information.,5,The response directly and fully answers the question about when the deadline begins.,default,"('prompt_v2',)"
Qwen/Qwen3-0.6B,22,How is the start date determined for the six-month window to submit travel expense reimbursements?,Paraphrased,Paraphrased from Ques_11 in Manual QA doc,Chunk_14,chunk_14; chunk_38; chunk_30; chunk_25; chunk_60; chunk_39; chunk_12; chunk_41; chunk_7; chunk_32,The start date for the six-month window to submit travel expense reimbursements is the day after the end of the official trip.,"The period begins the day after the end of the trip; but in case the official trip is canceled for reasons not attributable to the official traveler, it ends on the day the trip would have ended.",v1_Basic_RAG_Prompt,mpnet,FALSE,4,The response accurately conveys the core meaning of the reference – the start date is the day after the trip ends. It omits a conditional clause but retains the primary information.,3,"The response misses the nuance about trip cancellations not attributable to the traveler, which is present in the reference.",5,The response is entirely supported by the provided context; it doesn't introduce any new information or contradict existing information.,5,The response directly and fully answers the question about determining the start date for expense reimbursement submission.,default,"('prompt_v2',)"
Qwen/Qwen3-0.6B,23,Is the submission of receipts required for the travel expense reimbursement application?,Original,,Chunk_14,chunk_14; chunk_11; chunk_33; chunk_16; chunk_39; chunk_15; chunk_60; chunk_40; chunk_7; chunk_17,"Yes, the submission of receipts is required for the travel expense reimbursement application under the State Travel Expense Act (LRKG).",The competent authorities may require the submission of the relevant cost receipts up to six months after the application.,v1_Basic_RAG_Prompt,mpnet,FALSE,4,"The response accurately conveys the core meaning of the reference – that receipts *can* be required. While the reference specifies a timeframe, the response doesn't contradict it.",2,The response omits the important detail that receipts are not *always* required and may be requested up to six months after application.,4,"The statement aligns with the general information about travel expense reimbursement found within the provided context, even if not directly stated in these specific chunks.",5,The response directly and fully answers the question with a clear 'Yes'.,default,"('prompt_v2',)"
Qwen/Qwen3-0.6B,24,Does the travel expense reimbursement application need receipts to be submitted with it?,Paraphrased,Paraphrased from Ques_12 in Manual QA doc,Chunk_14,chunk_14; chunk_11; chunk_33; chunk_16; chunk_7; chunk_15; chunk_39; chunk_60; chunk_31; chunk_38,"Yes, the travel expense reimbursement application needs receipts to be submitted.",The competent authorities may require the submission of the relevant cost receipts up to six months after the application.,v1_Basic_RAG_Prompt,mpnet,FALSE,4,"The response accurately conveys the core meaning of the reference – that receipts are required. It's a simplified version, but doesn't misrepresent the information.",3,"The response omits the detail about the six-month window for submitting receipts, making it incomplete compared to the reference.",5,"The response is directly supported by the context (though the context provided doesn't explicitly state receipt requirements, it's a reasonable inference given the reference). There's no contradictory information.",5,The response directly and fully answers the question with a clear 'Yes' and a statement about receipt submission.,default,"('prompt_v2',)"
Qwen/Qwen3-0.6B,25,When is the deadline for submitting payment receipts?,Original,,Chunk_14,chunk_14; chunk_30; chunk_38; chunk_39; chunk_7; chunk_35; chunk_12; chunk_25; chunk_26; chunk_60,"The deadline for submitting payment receipts is within a limitation period of six months after the end of the official trip. The period begins the day after the end of the trip, and if the receipts are not submitted within one month upon request, the reimbursement application may be rejected.","If these receipts are not submitted within one month upon request, the reimbursement application may be rejected to that extent.",v1_Basic_RAG_Prompt,mpnet,FALSE,4,The response accurately conveys the core meaning of the reference regarding potential rejection of reimbursement for late receipts.,3,"The response adds information about a six-month limitation period not present in the reference, but doesn't contradict it.",2,The response introduces a six-month limitation period that is not found within the provided context chunks. This is additional information not grounded in the source material.,4,"The response directly addresses the question of the deadline, providing details about both a one-month request window and a six-month overall limit.",default,"('prompt_v2',)"
Qwen/Qwen3-0.6B,26,What's the last day to turn in proof of payment?,Paraphrased,Paraphrased from Ques_13 in Manual QA doc,Chunk_14,chunk_14; chunk_30; chunk_46; chunk_39; chunk_25; chunk_24; chunk_12; chunk_38; chunk_35; chunk_48,The last day to turn in proof of payment is six months after the end of the official trip.,"If these receipts are not submitted within one month upon request, the reimbursement application may be rejected to that extent.",v1_Basic_RAG_Prompt,mpnet,FALSE,1,The response states 'six months after the end of the official trip' which directly contradicts the reference stating 'one month upon request'.,1,The response misses the crucial detail of the reimbursement application being rejected if receipts aren't submitted within one month *upon request*.,1,The context does not contain information about a six-month deadline; this is fabricated information.,2,"The response provides a date, but it's inaccurate and doesn't mention the condition of a request being made.",default,"('prompt_v2',)"
Qwen/Qwen3-0.6B,27,Can I throw away my receipts after submitting them?,Original,,Chunk_14,chunk_14; chunk_26; chunk_17; chunk_34; chunk_39; chunk_40; chunk_16; chunk_33; chunk_7; chunk_13,"No, you cannot throw away your receipts after submitting them. The receipts must be kept for a year after reimbursement and presented upon request.",The official traveler is obliged to keep the cost receipts for one year after the reimbursement for purposes of audit and to present them upon request.,v1_Basic_RAG_Prompt,mpnet,FALSE,5,"The response accurately conveys the same information as the reference, stating receipts must be kept for a year after reimbursement and presented upon request.",5,The response includes all key information from the reference – the one-year retention period and the requirement to present them upon request.,5,"The response is directly supported by information within the provided context (though not explicitly quoted, the concept is present). There is no contradictory or made-up information.",5,The response directly and fully answers the question of whether receipts can be discarded after submission.,default,"('prompt_v2',)"
Qwen/Qwen3-0.6B,28,Are you able to discard receipts once they’ve been submitted?,Paraphrased,Paraphrased from Ques_14 in Manual QA doc,Chunk_14,chunk_14; chunk_17; chunk_26; chunk_34; chunk_39; chunk_40; chunk_16; chunk_7; chunk_33; chunk_35,"No, the receipts can only be discarded if they have already been submitted and are no longer needed.",The official traveler is obliged to keep the cost receipts for one year after the reimbursement for purposes of audit and to present them upon request.,v1_Basic_RAG_Prompt,mpnet,FALSE,3,"The response conveys a similar meaning to the reference – receipts aren't immediately disposable. However, the reference specifies a timeframe (one year) and reason (audit) that are missing.",2,The response omits the crucial detail of *why* receipts can't be discarded (audit purposes for one year).,4,The response doesn't introduce any information not found within the provided context chunks. It aligns with the general idea of needing to retain receipts.,4,"The response directly answers the question of whether receipts can be discarded after submission, providing a clear 'no' with a condition.",default,"('prompt_v2',)"
Qwen/Qwen3-0.6B,29,Can I submit a waiver electronically?,Original,,Chunk_14,chunk_17; chunk_50; chunk_59; chunk_8; chunk_10; chunk_14; chunk_1; chunk_39; chunk_19; chunk_45,"Yes, you can submit a waiver electronically.",A waiver must be declared in writing or electronically.,v1_Basic_RAG_Prompt,mpnet,FALSE,5,The response accurately reflects the meaning of the reference – both confirm electronic submission is allowed.,5,The response contains all key information from the reference.,5,The response is directly supported by the reference and does not introduce any new information not found in the context.,5,The response directly and fully answers the question with a clear 'yes'.,default,"('prompt_v2',)"
Qwen/Qwen3-0.6B,30,Are digital waiver submissions permitted?,Paraphrased,Paraphrased from Ques_15 in Manual QA doc,Chunk_14,chunk_17; chunk_59; chunk_1; chunk_10; chunk_60; chunk_50; chunk_72; chunk_76; chunk_8; chunk_14,"Yes, digital waiver submissions are permitted under the State Travel Expense Act (LRKG) §.",A waiver must be declared in writing or electronically.,v1_Basic_RAG_Prompt,mpnet,FALSE,4,The response accurately reflects the reference's statement that waivers can be submitted electronically.,3,The response captures the core idea but lacks the detail that waivers must also be 'declared in writing'.,4,The response doesn't introduce any information not found within the provided context (though the context itself is limited).,5,The response directly and fully answers the question with a clear 'Yes'.,default,"('prompt_v2',)"
